StartupName,City_Encoded,Investor_Encoded,InvestmentType_Encoded,Amount_Log,Year_Encoded,Month_Encoded,Cleaned_Description
SUGAR cosmetics,95,"[59, 3166]",48,14.508658238524095,5,10,cosmetics it is a cruelty free makeup brand providing cosmetics that is high on style and higher on performance
Signzy,9,"[1491, 994]",48,15.501909696719672,5,10,fintech it is creating building blocks for a digital trust system
Ahaguru,31,[360],48,,5,10,edtech it is conducting iit jee coach for physics math and chemistry easily
Tekion,149,"[257, 3995]",48,18.826145858727198,5,10,ai startup it is a cloud built platform with advanced machine learning and ai capabilities for a personalized and seamless consumer experience
Brighteye Ventures,122,[4146],48,15.501909696719672,5,10,edtech education technology venture capital firm
EzeRx,80,"[1849, 2193]",48,12.206077645517674,5,10,medtech developer and manufacturer of medical devices
VitalTech,125,[4174],48,14.914123179965662,5,10,heathtech vitaltech is a develop technologies that empower patients to better care for their safety
Genius Teacher,95,"[4623, 4406]",48,14.508658238524095,5,10,edtech genius teacher creates engaging educational content delivers fun learning experience to the students
Ultraviolette Automotive,9,[4140],48,15.201805169084134,5,10,automobiles ultraviolette automotive is a technology startup working on electric two wheelers and energy infrastructure
Tring,95,"[4027, 1672]",48,,5,10,social media tring is a celebrity engagement platform for all occasions including birthday anniversaries get well soon messages
Rare Planet,80,[4453],48,12.899222326086994,5,10,retail startup rare planet sells handicrafts made by local artisans
GoodGamer,9,[],48,14.731801689838349,5,10,gaming goodgamer is india s first daily fantasy sports and true esports gaming platform
InnAccel,9,[2617],48,14.220976332738882,5,10,medtech a building a portfolio of novel medical devices designed engineered and priced for global emerging markets
Tiliter,163,"[388, 1930]",48,15.830413711839864,5,10,retail software that uses computer vision to recognise products without barcodes
Slintel,144,"[131, 3988]",48,15.250595321348806,5,10,sles and marketing slintel a leader in capturing technographics powered buying intent helps companies uncover the 3 of active buyers in their target market
SoOLEGAL,102,[],48,15.201805169084134,5,10,legaltech soolegal is a global integrated directory of lawyers legal aid organizations and law firms
HobSpace,95,[527],48,12.206077645517674,5,10,edtech india s activity hub for kids
Supplynote,111,"[2373, 3538]",48,13.122365377402328,5,10,saas startup supplynote is india s leading procurement platform with a unique stack of saas and e commerce to solve the procurement problem
Hire Me Car,111,[],48,,5,10,car service india s largest cloud based digital discovery and services provisioning platform for the taxi rental
ShopUp,8,"[1369, 2339]",48,16.906553056777135,5,10,e commerce shopup provides easy access to b2b sourcing last mile logistics digital credit and business management solutions to small businesses
Harmonizer India,9,[2107],48,,5,10,tech startup energy efficient solutions based on the artificial intelligence machine learning and internet of things technology
Zomato,54,"[2178, 4235]",48,17.76675429577647,5,10,foodtech zomato is a food delivery and restaurant discovery site that provides information and reviews about restaurants
Dukaan,95,"[2307, 2494]",48,15.607270193858982,5,10,tech startup developer of an android application designed for businesses to sell online
CredR,95,"[1241, 2880]",48,14.508658238524095,5,10,bike marketplace india s only 100 inspected and certified used bikes marketplace
Satyukt,9,"[2664, 3878]",48,13.122365377402328,5,10,agri tech an agritech company that provides business to business b2b agricultural data
RACEnergy,60,"[4769, 1716]",48,,5,10,automobiles racenergy builds and deploys battery swapping infrastructure for use in various segments of vehicles
TREAD,9,"[745, 2218, 1476]",48,13.910821646859095,5,10,fitness startup a homegrown fitness startup that aims to advance the fit india initiative by offering holistic and affordable workouts
Anveshan,9,[4248],48,11.51293546492023,5,10,foodtech provide quality and healthy food products
TeaMonk,9,"[2260, 3457]",48,13.710151153416941,5,10,food bevarages india s finest specialty tea company
Fleetx,54,"[3433, 3431]",48,14.914123179965662,5,10,tech startup fleetx is an intelligent data platform which uses ai machine learning sensors and predictive analytics to help fleet owners
ReNEWate,127,[3341],48,,5,10,real estate tech platform helping millions of renovation contractors property improvement professionals and businesses manage their business digitally
Tango Eye,31,"[3400, 2273]",48,,5,10,saas startup retail video analytics saas product
Rare Planet,80,[4453],48,,5,10,reatil startup rare planet sells handicrafts made by local artisans
Avataa Me,9,[3718],48,15.76142084987672,5,10,ar platform avataar me is a deep tech 3d ar platform which delivers personalized fashion discovery experience to users on mobile devices
Arrival,86,"[4308, 1728]",48,18.586195190904515,5,10,ev startup arrival is a technology company that specializes in developing electric vehicles
Cover Genius,164,"[2155, 2261]",48,16.52356082573315,5,10,fintech cover genius provides an insurance distribution platform designed to protect the customers of e commerce companies
Phononic Vibes,91,[],48,14.648420115681892,5,10,deeptech phononic vibes introduces a new patented technology for vibration and noise control and isolation with a circular economy approach
MikeLegal,54,"[3538, 525]",48,,5,10,legaltech mikelegal is an ai powered legal associate that aims to build an ecosystem of legal tools
Clair,108,"[4383, 4599]",48,15.319588176962746,5,10,fintech clair is a social fintech that provides instant pay access as a service for human capital management and gig platforms
Gourmet Garden,118,[186],48,,5,10,consumer goods gourmet garden is a global market leader in chilled convenient packaged herbs
Miko,95,"[3996, 4690]",48,14.914123179965662,5,10,ai startup miko is an advanced robotics startup founded by three iit bombay post graduates on the pillars of robotics ai iot
Razorpay,9,"[4235, 3718]",48,18.420680753952364,5,10,fintech razorpay is a platform that enables businesses to accept process and disburse payments
Ninjacart,9,"[4106, 4600]",48,17.216707972959764,5,10,food industry ninjacart is a business to business fresh produce supply chain that connects farmers manufactures and brands to retailers directly
Wow! Momo,80,"[4235, 4625]",48,15.424948670398354,5,10,food industry wow momo is a chain of fast food restaurants that specializes in momos
Pepper Content,95,"[264, 2422]",48,15.250595321348806,5,10,content marketplace pepper content is a content mediation platform that connects talented writers to organisations that require content
LIVSPACE,9,"[2534, 739]",48,15.201805169084134,5,10,interior design livspace is an interior design startup that offers a platform that connects people to designers services and products
Acculi Labs,9,[3971],48,13.304686600863562,5,10,healthcare acculi labs is a clinical grade smartphone based diagnostic tool
Your MD,86,"[2902, 3864]",48,17.034386422832473,5,10,healthcare your md is a platform committed to helping a billion people find their health by unlocking self care with digital technology
Antaios,44,[],48,16.213405921671733,5,10,tech company developer of memory based technology intended to solve issues of advanced computing
Unnati,111,[2664],48,14.346139397261565,5,10,agritech a helping hand to the farming community through artificial intelligence
Disprz,31,"[4653, 1890]",48,14.285514812209815,5,10,edtech disprz is a one of its kind knowledge tech start up that strives to make people knowledgeable productive and smarter at what they do
Uni,95,"[2310, 133]",48,16.733281344102608,5,10,fintech the team aims to bridge the gap for credit cards and make them more accessible for people across different regions
Credit Wise Capital,95,[4453],48,15.607270193858982,5,10,fintech creditwise capital is a consumer finance company
Chargebee,145,"[131, 3981]",48,17.822843761378564,5,10,saas startup chargebee is a pci level 1 certified subscription and recurring billing system for saas and subscription based ecommerce businesses
Reliance Retail Ventures Ltd,95,"[3830, 2628]",48,24.971761079010054,5,10,retail reliance retail offers online shopping and a chain of neighborhood stores supermarkets and wholesale specialty stores
Winuall,9,"[328, 229]",48,14.508658238524095,5,10,edtech winuall specializes in the fields of e learning online quizzes and tests study material for competitive exams
Genrobotics,174,[4349],48,12.611541086966115,5,10,ai startup genrobotic specializes in powered robotic exoskeletons with rc controlled humanoid robotic systems and artificial intelligence
Livve,33,[],48,14.220976332738882,5,10,rental space an online platform where both owners and tenants find help in making sure their rental transaction are safe and secure
Ergos,140,"[100, 956]",48,15.424948670398354,5,10,agritech ergos is building an integrated supply chain by setting up micro warehouses
Krishitantra,60,"[2664, 2875]",48,13.815511557963774,5,10,soil tech krishi tantra is an agri iot startup building farm automation for controlled agricultural environment
PakkaProfile,9,[1996],48,,5,10,recruitment startup pakkaprofile bridges the gap between companies and the workforce by making better unbiased decisions with the help of psychometric games
Monet Networks,69,"[3712, 1287]",48,13.122365377402328,5,10,ai startup monet networks using sentiment and non verbal cues analysis for increased engagement and real time content feedback
Unocoin,176,"[1141, 1408]",48,,5,10,fintech unocoin is an indian bitcoin processor that enables users to buy sell store use and accept bitcoins
Pesto,102,"[3947, 3199]",48,,5,10,edtech pesto is a career accelerator for software engineers with the mission to take opportunities to places where talent exists
NirogStreet,54,"[4609, 4003]",48,14.508658238524095,5,10,ayurveda tech nirogstreet is an ayurvedic doctor discovery and appointment booking platform where patients can easily find doctors and fix consultation
Bambrew,9,[4384],48,,5,10,packaging solution startup bambrew is an online shop for reusable bamboo straws
Omnify,144,"[3687, 2224]",48,,5,10,saas startup omnify is a global saas platform for small services business
Fanball XI,102,[1390],48,13.815511557963774,5,10,gaming the gaming company mostly focused on fantasy football games
Treebo Hotels,9,"[3294, 3575]",48,15.607270193858982,5,10,hospitality treebo is india s tech enabled asset light affordable accommodation brand
GPS Renewables,9,"[4285, 919]",48,14.914123179965662,5,10,cleantech to solve the urban waste problem by utilising local technologies and business models
Public,102,"[2266, 3532, 4149]",48,17.216707972959764,5,10,social media video led social app public provides users with a platform to share and view important hyperlocal videos
Legal Salah,80,[1730],48,13.815511557963774,5,10,legaltech legal salah is bringing the provision of imparting value based legal and consultancy services to the user
